Product IDs	Titles	Image URLs	Landing page URLs	Prices	Descriptions	Product Categories	Taglines
INK-BROTHER-LC21BK	Brother LC21BK Black Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC21BK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC21BK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC21BK Black Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC21C	Brother LC21C Cyan Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC21C.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC21C&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC21C Cyan Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC21M	Brother LC21M Magenta Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC21M.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC21M&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC21M Magenta Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC21Y	Brother LC21Y Yellow Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC21Y.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC21Y&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC21Y Yellow Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC25BK	Brother LC25BK Black Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC25BK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC25BK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	3.9900	Brother LC25BK Black Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC25C	Brother LC25C Cyan Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC25C.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC25C&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	3.9900	Brother LC25C Cyan Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC25M	Brother LC25M Magenta Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC25M.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC25M&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	3.9900	Brother LC25M Magenta Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC25Y	Brother LC25Y Yellow Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC25Y.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC25Y&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	3.9900	Brother LC25Y Yellow Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC31BK	Brother LC31BK Black Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC31BK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC31BK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC31BK Black Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC31C	Brother LC31C Cyan Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC31C.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC31C&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC31C Cyan Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC31M	Brother LC31M Magenta Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC31M.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC31M&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC31M Magenta Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC31Y	Brother LC31Y Yellow Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC31Y.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC31Y&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC31Y Yellow Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC41BK	Brother LC41BK Black Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC41BK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC41BK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC41BK Black Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC41C	Brother LC41C Cyan Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC41C.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC41C&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC41C Cyan Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC41M	Brother LC41M Magenta Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC41M.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC41M&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC41M Magenta Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC41Y	Brother LC41Y Yellow Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC41Y.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC41Y&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC41Y Yellow Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC51BK	Brother LC51BK Black Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC51BK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC51BK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC51BK Black Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC51C	Brother LC51C Cyan Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC51C.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC51C&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC51C Cyan Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC51M	Brother LC51M Magenta Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC51M.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC51M&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC51M Magenta Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC51Y	Brother LC51Y Yellow Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC51Y.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC51Y&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC51Y Yellow Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC61BK	Brother LC61BK Black Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC61BK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC61BK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC61BK Black Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC61C	Brother LC61C Cyan Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC61C.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC61C&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC61C Cyan Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC61M	Brother LC61M Magenta Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC61M.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC61M&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC61M Magenta Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC61Y	Brother LC61Y Yellow Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC61Y.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC61Y&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC61Y Yellow Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC65BK	Brother LC65BK Black Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC65BK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC65BK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC65BK Black Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC65C	Brother LC65C Cyan Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC65C.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC65C&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC65C Cyan Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC65M	Brother LC65M Magenta Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC65M.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC65M&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC65M Magenta Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC65Y	Brother LC65Y Yellow Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC65Y.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC65Y&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Brother LC65Y Yellow Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC75BK	Brother LC75BK HY Black Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC75BK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC75BK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	4.4900	Brother LC75BK HY Black Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC75C	Brother LC75C HY Cyan Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC75C.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC75C&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	3.9900	Brother LC75C HY Cyan Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC75M	Brother LC75M HY Magenta Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC75M.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC75M&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	3.9900	Brother LC75M HY Magenta Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC75Y	Brother LC75Y HY Yellow Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC75Y.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC75Y&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	3.9900	Brother LC75Y HY Yellow Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-BROTHER-LC79BK	Brother LC79BK XXL Black Ink Cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-BROTHER-LC79BK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC79BK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	4.9900	Brother LC79BK XXL Black Ink Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
