Unique Product Identifier	Manufacturer	Manufacturer Part #	Product Name	Description	Price	Click-out URL	NexTag Product Cat.	Image URL	Stock Status	Product Condition	Ground Shipping	Weight	Promo Type	Promo Text	List Price	Coupon Code Discount	Coupon URL Discount	Cost-per-Click
TONER-Xerox-106R01216	Xerox	106R01216	Xerox Phaser 6360 Toner Cartridge Yellow	Replacement 106R01216 Standard Capacity Yellow Laser Toner Cartridge for Xerox Phaser 6360 Printer	39.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01216&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01216.jpg	Yes	New	3.99	10	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01217	Xerox	106R01217	Xerox Phaser 6360 Toner Cartridge Black	Replacement 106R01217 Standard Capacity Black Laser Toner Cartridge for Xerox Phaser 6360 Printer	34.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01217&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01217.jpg	Yes	New	3.99	10	free shipping	Free Shipping on orders over $50.00	145.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01218	Xerox	106R01218	Xerox Phaser 6360 Toner Cartridge HY Cyan	Replacement 106R01218 High Capacity Cyan Laser Toner Cartridge for Xerox Phaser 6360 Printer	64.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01218&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01218.jpg	Yes	New	0.00	10	free shipping	Free Shipping on orders over $50.00	219.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01219	Xerox	106R01219	Xerox Phaser 6360 Toner Cartridge HY Magenta	Replacement 106R01219 High Capacity Magenta Laser Toner Cartridge for Xerox Phaser 6360 Printer	64.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01219&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01219.jpg	Yes	New	0.00	10	free shipping	Free Shipping on orders over $50.00	219.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01220	Xerox	106R01220	Xerox Phaser 6360 Toner Cartridge HY Yellow	Replacement 106R01220 High Capacity Yellow Laser Toner Cartridge for Xerox Phaser 6360 Printer	64.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01220&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01220.jpg	Yes	New	0.00	10	free shipping	Free Shipping on orders over $50.00	219.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01221	Xerox	106R01221	Xerox Phaser 6360 Toner Cartridge HY Black	Replacement 106R01221 High Capacity Black Laser Toner Cartridge for Xerox Phaser 6360 Printer	54.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01221&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01221.jpg	Yes	New	0.00	10	free shipping	Free Shipping on orders over $50.00	178.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01246	Xerox	106R01246	Xerox Phaser 3428 Toner Cartridge HY Black	Compatible Replacement 106R01246 High Yield Black Laser Toner Cartridge for Xerox Phaser 3428 Printer	44.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01246&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01246.jpg	Yes	New	3.99	10	free shipping	Free Shipping on orders over $50.00	79.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01271	Xerox	106R01271	Xerox Phaser 6110 Toner Cartridge Cyan	Replacement 106R01271 Cyan Laser Toner Cartridge for Xerox Phaser 6110 Printer	10.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01271&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01271.jpg	Yes	New	3.99	0.3125	free shipping	Free Shipping on orders over $50.00	44.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01272	Xerox	106R01272	Xerox Phaser 6110 Toner Cartridge Magenta	Replacement 106R01272 Magenta Laser Toner Cartridge for Xerox Phaser 6110 Printer	10.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01272&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01272.jpg	Yes	New	3.99	0.313125	free shipping	Free Shipping on orders over $50.00	44.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01273	Xerox	106R01273	Xerox Phaser 6110 Toner Cartridge Yellow	Replacement 106R01273 Yellow Laser Toner Cartridge for Xerox Phaser 6110 Printer	10.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01273&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01273.jpg	Yes	New	3.99	0.31375	free shipping	Free Shipping on orders over $50.00	44.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01274	Xerox	106R01274	Xerox Phaser 6110 Toner Cartridge Black	Replacement 106R01274 Black Laser Toner Cartridge for Xerox Phaser 6110 Printer	10.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01274&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01274.jpg	Yes	New	3.99	0.45625	free shipping	Free Shipping on orders over $50.00	44.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01278	Xerox	106R01278	Xerox Phaser 6130 Toner Cartridge HY Cyan	Replacement 106R01278 High Yield Cyan Laser Toner Cartridge for Xerox Phaser 6130 Printer	10.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01278&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01278.jpg	Yes	New	3.99	0.36125	free shipping	Free Shipping on orders over $50.00	74.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01279	Xerox	106R01279	Xerox Phaser 6130 Toner Cartridge HY Magenta	Replacement 106R01279 High Yield Magenta Laser Toner Cartridge for Xerox Phaser 6130 Printer	10.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01279&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01279.jpg	Yes	New	3.99	0.36	free shipping	Free Shipping on orders over $50.00	74.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01280	Xerox	106R01280	Xerox Phaser 6130 Toner Cartridge HY Yellow	Replacement 106R01280 High Yield Yellow Laser Toner Cartridge for Xerox Phaser 6130 Printer	10.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01280&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01280.jpg	Yes	New	3.99	0.364375	free shipping	Free Shipping on orders over $50.00	74.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01281	Xerox	106R01281	Xerox Phaser 6130 Toner Cartridge HY Black	Replacement 106R01281 High Yield Black Laser Toner Cartridge for Xerox Phaser 6130 Printer	10.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01281&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01281.jpg	Yes	New	3.99	0.3275	free shipping	Free Shipping on orders over $50.00	56.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01306	Xerox	106R01306	Xerox WorkCentre 5222 Toner Cartridge Black	Replacement 106R01306 Black Laser Toner Cartridge for Xerox WorkCentre 5222 / 5225 / 5230 Printers	99.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01306&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01306.jpg	Yes	New	0.00	10	free shipping	Free Shipping on orders over $50.00	129.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01331	Xerox	106R01331	Xerox Phaser 6125 Toner Cartridge Cyan	Replacement 106R01331 Cyan Laser Toner Cartridge for Xerox Phaser 6125 Printer	9.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01331&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01331.jpg	Yes	New	3.99	0.323125	free shipping	Free Shipping on orders over $50.00	74.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01332	Xerox	106R01332	Xerox Phaser 6125 Toner Cartridge Magenta	Replacement 106R01332 Magenta Laser Toner Cartridge for Xerox Phaser 6125 Printer	9.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01332&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01332.jpg	Yes	New	3.99	0.33	free shipping	Free Shipping on orders over $50.00	74.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01333	Xerox	106R01333	Xerox Phaser 6125 Toner Cartridge Yellow	Replacement 106R01333 Yellow Laser Toner Cartridge for Xerox Phaser 6125 Printer	9.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01333&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01333.jpg	Yes	New	3.99	0.32625	free shipping	Free Shipping on orders over $50.00	74.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01334	Xerox	106R01334	Xerox Phaser 6125 Toner Cartridge Black	Replacement 106R01334 Black Laser Toner Cartridge for Xerox Phaser 6125 Printer	9.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01334&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01334.jpg	Yes	New	3.99	0.354375	free shipping	Free Shipping on orders over $50.00	56.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01371	Xerox	106R01371	Xerox Phaser 3600 Toner Cartridge HY Black	Compatible Replacement 106R01371 High Yield Black Laser Toner Cartridge for Xerox Phaser 3600 Printer	79.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01371&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01371.jpg	Yes	New	0.00	10	free shipping	Free Shipping on orders over $50.00	217.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01374	Xerox	106R01374	Xerox Phaser 3250 Toner Cartridge HY Black	Compatible Replacement 106R01374 High Yield Black Laser Toner Cartridge for Xerox Phaser 3250 Printer	44.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01374&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01374.jpg	Yes	New	3.99	10	free shipping	Free Shipping on orders over $50.00	98.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01379	Xerox	106R01379	Xerox Phaser 3100MFP Toner Cartridge HY Black	Compatible Replacement 106R01379 High Yield Black Laser Toner Cartridge for Xerox Phaser 3100MFP Printer	64.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01379&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01379.jpg	Yes	New	0.00	10	free shipping	Free Shipping on orders over $50.00	127.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01392	Xerox	106R01392	Xerox Phaser 6280 Toner Cartridge HY Cyan	Replacement 106R01392 High Yield Cyan Laser Toner Cartridge for Xerox Phaser 6280 Printer	79.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01392&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01392.jpg	Yes	New	0.00	10	free shipping	Free Shipping on orders over $50.00	115.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01393	Xerox	106R01393	Xerox Phaser 6280 Toner Cartridge HY Magenta	Replacement 106R01393 High Yield Magenta Laser Toner Cartridge for Xerox Phaser 6280 Printer	79.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01393&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01393.jpg	Yes	New	0.00	10	free shipping	Free Shipping on orders over $50.00	115.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01394	Xerox	106R01394	Xerox Phaser 6280 Toner Cartridge HY Yellow	Replacement 106R01394 High Yield Yellow Laser Toner Cartridge for Xerox Phaser 6280 Printer	79.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01394&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01394.jpg	Yes	New	0.00	10	free shipping	Free Shipping on orders over $50.00	115.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01395	Xerox	106R01395	Xerox Phaser 6280 Toner Cartridge HY Black	Replacement 106R01395 High Yield Black Laser Toner Cartridge for Xerox Phaser 6280 Printer	79.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01395&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01395.jpg	Yes	New	0.00	10	free shipping	Free Shipping on orders over $50.00	115.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01412	Xerox	106R01412	Xerox Phaser 3300 Toner Cartridge HY Black	Compatible Replacement 106R01412 High Yield Black Laser Toner Cartridge for Xerox Phaser 3300MFP Printer	44.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01412&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01412.jpg	Yes	New	3.99	10	free shipping	Free Shipping on orders over $50.00	97.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01415	Xerox	106R01415	Xerox Phaser 3435 Toner Cartridge HY Black	Compatible Replacement 106R01415 High Yield Black Laser Toner Cartridge for Xerox Phaser 3435 Printer	56.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01415&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01415.jpg	Yes	New	0.00	10	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
TONER-Xerox-106R01436	Xerox	106R01436	Xerox Phaser 7500 Toner Cartridge HY Cyan	Replacement 106R01436 High Yield Cyan Laser Toner Cartridge for Xerox Phaser 7500 Printer	104.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=TONER-Xerox-106R01436&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/TONER-Xerox-106R01436.jpg	Yes	New	0.00	10	free shipping	Free Shipping on orders over $50.00	299.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10
